id,object,result_position,bookmarks_count,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,content,internal_unique_id,is_retweeted,is_quoted,likes,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,name,original_tweet_url,original_tweet_id,published_at,quote_count,retweet_count,reply_count,tweet_url,user_id,username,views_count,collected_at,input_url
"148887","result","1","0",,,,,,"Climate change https://t.co/SgK3ix4IMW","1795361781097144638","f","f","4","https://pbs.twimg.com/ext_tw_video_thumb/1795361753498365952/pu/img/gm7ilwSV2qcPMcZL.jpg","video","https://video.twimg.com/ext_tw_video/1795361753498365952/pu/vid/avc1/320x568/UO8t4Bl9abwMNbXz.mp4?tag=12",,,,,,,,,,"Andrew White",,,"2024-05-28 07:49:39+00","0","1","0","https://twitter.com/E2sihQh8rIdvlnC/status/1795361781097144638","1219906808627765248","E2sihQh8rIdvlnC","23","2024-06-04 07:47:30.700582+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148888","result","2","2",,,,,,"@ShadowofEzra Climate change?  🤷‍♂️ https://t.co/CiNvokqM27","1794901252461281514","f","f","10","https://pbs.twimg.com/amplify_video_thumb/1794901181384318976/img/ulskosSeA2nsBbUx.jpg","video","https://video.twimg.com/amplify_video/1794901181384318976/vid/avc1/480x270/rPiVhJtXUQYRKElS.mp4?tag=16",,,,,,,,,,"The Rubber Banned Man",,,"2024-05-27 01:19:40+00","0","3","0","https://twitter.com/BannedMan1776/status/1794901252461281514","1706814806760525824","BannedMan1776","647","2024-06-04 07:47:31.151815+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148889","result","3","0",,,,,,"Climate change https://t.co/Cv6NxinsBU","1795033400824254917","f","f","2","https://pbs.twimg.com/ext_tw_video_thumb/1795033350937214976/pu/img/3UMI8fm0GL2sKaOf.jpg","video","https://video.twimg.com/ext_tw_video/1795033350937214976/pu/vid/avc1/320x568/X2v6k7NO6_NdRLSy.mp4?tag=12",,,,,,,,,,"Andrew White",,,"2024-05-27 10:04:47+00","0","1","0","https://twitter.com/E2sihQh8rIdvlnC/status/1795033400824254917","1219906808627765248","E2sihQh8rIdvlnC","20","2024-06-04 07:47:31.608546+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148890","result","4","5",,,,,,"Climate Change 🔫🔫🔫 https://t.co/xuKoCIP0y5","1796447448183038405","f","f","18","https://pbs.twimg.com/amplify_video_thumb/1796447377772990464/img/M-wmKptCdo-x8Lyb.jpg","video","https://video.twimg.com/amplify_video/1796447377772990464/vid/avc1/490x270/x3yVKi8vg65aTOHB.mp4?tag=16",,,,,,,,,,"Tuvalu",,,"2024-05-31 07:43:42+00","0","9","6","https://twitter.com/Tuvaluonsol/status/1796447448183038405","1787283010208825345","Tuvaluonsol","1890","2024-06-04 07:47:32.048325+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148891","result","5","1",,,,,,"Climate change!!! https://t.co/IerxAw7stm","1797264404855083449","f","f","4","https://pbs.twimg.com/ext_tw_video_thumb/1797264282452697088/pu/img/VQsgep76b_7PhA8q.jpg","video","https://video.twimg.com/ext_tw_video/1797264282452697088/pu/vid/avc1/320x568/RaEzX0H518gRqVlf.mp4?tag=12",,,,,,,,,,"Andrew White",,,"2024-06-02 13:50:00+00","0","1","0","https://twitter.com/E2sihQh8rIdvlnC/status/1797264404855083449","1219906808627765248","E2sihQh8rIdvlnC","14","2024-06-04 07:47:32.487625+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148892","result","6","0",,,,,,"Man made climate change","1796565396641989069","f","f","36",,,,,,,,,,,,,"John Denver ✌️ ( Parody )",,,"2024-05-31 15:32:23+00","1","11","33","https://twitter.com/JohnDParody/status/1796565396641989069","1680644667627524097","JohnDParody","2146","2024-06-04 07:47:32.968036+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148893","result","7","0",,,,,,"Le réchauffement des océans « de la surface jusqu’aux abysses, se produit à un rythme sans précédent et s’accélère ». Couplé à  la désoxygénation et à l’acidification, il affecte l’intégralité du monde marin, alerte l’Unesco... https://t.co/SAYRlu6QFJ","1797677956552364146","f","f","39",,,,,,,,,,,,,"Un Climat de Changement",,,"2024-06-03 17:13:18+00","2","33","2","https://twitter.com/ClimateOfChange/status/1797677956552364146","1070065813850341377","ClimateOfChange","750","2024-06-04 07:47:33.404752+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148894","result","8","0",,,,,,"Climate change 😁😀 https://t.co/Ril3kgFWRz","1797747014928871429","f","f","0","https://pbs.twimg.com/ext_tw_video_thumb/1797746372117991424/pu/img/CtIUItyCCOWbrca2.jpg","video","https://video.twimg.com/ext_tw_video/1797746372117991424/pu/vid/avc1/320x568/NXo1H55qFxWJaiIi.mp4?tag=12",,,,,,,,,,"Below The LAW!💀!",,,"2024-06-03 21:47:43+00","0","0","1","https://twitter.com/RoyMazaika/status/1797747014928871429","1357021904259981324","RoyMazaika","19","2024-06-04 07:47:33.840536+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148895","result","9","0",,,,,,"'Climate Change' https://t.co/KbfJRoM8v4","1796275796069273757","f","f","4","https://pbs.twimg.com/media/GO2nTfYWwAAkwvx.jpg","photo","https://pbs.twimg.com/media/GO2nTfYWwAAkwvx.jpg",,,,,,,,,,"The White Race",,,"2024-05-30 20:21:37+00","0","0","0","https://twitter.com/NameTheJude/status/1796275796069273757","1770505536414605312","NameTheJude","40","2024-06-04 07:47:34.252401+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148896","result","10","9",,,,,,"♻️ Climate Smart Agriculture: Pulses &amp; Climate change 🌍  via @FAO https://t.co/xeTMB3UYdV","1796561100869415415","f","f","7","https://pbs.twimg.com/media/GO6qzN8aEAEQEJI.jpg","photo","https://pbs.twimg.com/media/GO6qzN8aEAEQEJI.jpg",,,,,,,,,,"Insights | Integration🖊️",,,"2024-05-31 15:15:19+00","0","1","0","https://twitter.com/con_nectinder/status/1796561100869415415","1500362055949643783","con_nectinder","693","2024-06-04 07:47:34.621789+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148897","result","11","0",,,,,,"Ce lundi 27 mai, l'Inde et le Pakistan ont été touchés par des températures atteignant parfois 50°C voire 52°C. Une chaleur extrême, qui se rapproche dangereusement des records de chaleur de la région... https://t.co/BeJMGTrH6M","1795559834047115616","f","f","12",,,,,,,,,,,,,"Un Climat de Changement",,,"2024-05-28 20:56:38+00","0","10","0","https://twitter.com/ClimateOfChange/status/1795559834047115616","1070065813850341377","ClimateOfChange","257","2024-06-04 07:47:35.018762+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148898","result","12","0",,,,,,"Man made climate change https://t.co/yhypm1ES5J","1797633986392686837","f","f","3","https://pbs.twimg.com/media/GPJ6f_GWwAAe24y.jpg","photo","https://pbs.twimg.com/media/GPJ6f_GWwAAe24y.jpg",,,,,,,,,,"𝓢𝓸𝓾𝓹𝓒𝓻𝓾𝓷𝓬𝓱𝓮𝓻 🏴󠁧󠁢󠁳󠁣󠁴󠁿",,,"2024-06-03 14:18:35+00","0","0","0","https://twitter.com/SoupCruncher/status/1797633986392686837","185878842","SoupCruncher","32","2024-06-04 07:47:35.543407+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148899","result","13","0",,,,,,"La crise climatique a de plus en plus d’effets sur les libertés individuelles, comme le droit à l’éducation (fermeture des écoles en Asie lors des canicules). Vers plus de limitations de déplacement, de ""confinements climatiques"", de ""chômage climatique"" ? https://t.co/9JidvUGwXd","1795070541587480774","f","f","6",,,,,,,,,,,,,"Un Climat de Changement",,,"2024-05-27 12:32:22+00","0","4","0","https://twitter.com/ClimateOfChange/status/1795070541587480774","1070065813850341377","ClimateOfChange","128","2024-06-04 07:47:35.962595+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148900","result","14","0",,,,,,"Climate change. https://t.co/yn5PvCPRLl","1796648045217529975","f","f","3","https://pbs.twimg.com/media/GO753giXoAABRFe.jpg","photo","https://pbs.twimg.com/media/GO753giXoAABRFe.jpg",,,,,,,,,,"themuse🇺🇲🇩🇪🇫🇷",,,"2024-05-31 21:00:48+00","0","1","0","https://twitter.com/mdwstchcknwnch/status/1796648045217529975","1523440662066216966","mdwstchcknwnch","46","2024-06-04 07:47:36.385582+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148901","result","15","0",,,,,,"@memcculloch Dark matter causes climate change","1796164766245040628","f","f","2",,,,,,,,,,,,,"mark",,,"2024-05-30 13:00:26+00","0","0","0","https://twitter.com/mark58329831/status/1796164766245040628","1075525965604945926","mark58329831","43","2024-06-04 07:47:36.847637+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148902","result","16","165",,,,,,"Voilà qui va enflammer la situation ! Les agriculteurs vont adorer, écoutez ça ! ➡️ En pleine révolte agricole, le Conseil scientifique européen sur le changement climatique (European Scientific Advisory Board on Climate Change) vient de demander « une taxation du carbone https://t.co/kzJ4eDKwU5","1749489545857446165","f","f","7483","https://pbs.twimg.com/media/GEdvd7zWMAAS68f.jpg","photo","https://pbs.twimg.com/media/GEdvd7zWMAAS68f.jpg",,,,,,,,,,"Florian Philippot",,,"2024-01-22 17:49:46+00","336","4969","808","https://twitter.com/f_philippot/status/1749489545857446165","472412809","f_philippot","473260","2024-06-04 07:47:37.271186+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148903","result","17","1",,,,,,"Un tribunal indien a exhorté le gouvernement à décréter l’urgence nationale face à la vague de chaleur que subit depuis plusieurs jours l’Inde, avec des températures bien au-dessus des 45°C dans de nombreuses villes, qui ferait des « centaines » de morts https://t.co/4xCDB5zsDo","1796785269267472747","f","f","9",,,,,,,,,,,,,"Un Climat de Changement",,,"2024-06-01 06:06:05+00","0","6","0","https://twitter.com/ClimateOfChange/status/1796785269267472747","1070065813850341377","ClimateOfChange","169","2024-06-04 07:47:37.673849+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148904","result","18","0",,,,,,"@mymelorua stop climate change!!","1797745767739969984","f","f","2",,,,,,,,,,,,,"felixfriedchicken",,,"2024-06-03 21:42:46+00","1","1","0","https://twitter.com/lixfriedchick/status/1797745767739969984","1503198585873211394","lixfriedchick","42","2024-06-04 07:47:38.102727+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148905","result","19","0",,,,,,"@DefiantLs Climate change.","1795665150923710565","f","f","9",,,,,,,,,,,,,"Danny Mayday",,,"2024-05-29 03:55:08+00","0","0","0","https://twitter.com/danny_mayday/status/1795665150923710565","1602739534915112961","danny_mayday","679","2024-06-04 07:47:38.530055+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148906","result","20","0",,,,,,"@Oregonian ""climate change""","1797127159385092194","f","f","8",,,,,,,,,,,,,"carl claws",,,"2024-06-02 04:44:38+00","0","2","0","https://twitter.com/carl_claws/status/1797127159385092194","1731404573489946624","carl_claws","198","2024-06-04 07:47:43.07937+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148907","result","21","0",,,,,,"@FlaDems Climate Change policy = Socialism","1796976172611281403","f","f","3",,,,,,,,,,,,,"Ben",,,"2024-06-01 18:44:40+00","0","0","0","https://twitter.com/bendur6/status/1796976172611281403","2316215852","bendur6","27","2024-06-04 07:47:43.466624+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148908","result","22","0",,,,,,"""climate change disruptions"" 🤦🏻‍♂️","1796197900550049801","f","t","5",,,,,,,,,,,,,"Kirk Chivas","https://twitter.com/NewsLambert/status/Field","1796191046860157009","2024-05-30 15:12:05+00","1","1","2","https://twitter.com/KirkChivas/status/1796197900550049801","247590137","KirkChivas","1365","2024-06-04 07:47:43.914662+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148909","result","23","0",,,,,,"@Drnotdefteri @stats_feed Climate change","1796184969049448780","f","f","13",,,,,,,,,,,,,"porkbellyfutures",,,"2024-05-30 14:20:42+00","0","0","1","https://twitter.com/justindowler/status/1796184969049448780","206273287","justindowler","1344","2024-06-04 07:47:44.34883+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148910","result","24","0",,,,,,"@AaronKheriatyMD Climate Change = globalist plans","1795923395567108455","f","f","2",,,,,,,,,,,,,"Alexander Boese",,,"2024-05-29 21:01:18+00","0","0","0","https://twitter.com/DiogenesTheCyn/status/1795923395567108455","1677517439976845312","DiogenesTheCyn","32","2024-06-04 07:47:44.757392+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148911","result","25","0",,,,,,"@nettermike CLIMATE CHANGE!!","1796540938401288319","f","f","10",,,,,,,,,,,,,"Ms. Deplorable",,,"2024-05-31 13:55:12+00","0","0","0","https://twitter.com/Mony45059415/status/1796540938401288319","1561749013350625280","Mony45059415","363","2024-06-04 07:47:45.148861+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148912","result","26","0",,,,,,"@GeoffBeacon @HunterClarkUK Climate change 🤡","1796539637701484675","f","f","3",,,,,,,,,,,,,"DAN.R",,,"2024-05-31 13:50:02+00","0","0","0","https://twitter.com/DanRalph87/status/1796539637701484675","771877489","DanRalph87","260","2024-06-04 07:47:45.542491+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148913","result","27","0",,,,,,"Climate change? 🙄","1797285460731220269","f","t","2",,,,,,,,,,,,,"MonicaCox🍇♀️","https://twitter.com/Oregonian/status/Field","1797011252092305475","2024-06-02 15:13:40+00","0","0","0","https://twitter.com/Purebloodtruth/status/1797285460731220269","1585853420707401729","Purebloodtruth","24","2024-06-04 07:47:45.924571+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148914","result","28","0",,,,,,"New Delhi suffoque... Une température de 52,3°C a été enregistrée, mercredi 29 mai, dans sa banlieue, à Mungeshpur. Il s'agit d'un nouveau record national de chaleur, dépassant de plus d'1°C le précédent, enregistré dans le désert du Rajasthan https://t.co/HDH84JNp4f","1795811512034222253","f","f","7",,,,,,,,,,,,,"Un Climat de Changement",,,"2024-05-29 13:36:43+00","1","6","1","https://twitter.com/ClimateOfChange/status/1795811512034222253","1070065813850341377","ClimateOfChange","1300","2024-06-04 07:47:46.30439+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148915","result","29","0",,,,,,"Pour un futur durable 🌱 prenons exemple sur le Ouganda 🇺🇬  #climatechange #SustainableDevelopment","1796505556590727453","f","t","3",,,,,,,,,,,,,"Lassine Keita 🇲🇱 🌍","https://twitter.com/TreescapeOrg/status/Field","1796432382821884144","2024-05-31 11:34:36+00","0","1","0","https://twitter.com/keit_lass/status/1796505556590727453","1585264370648481792","keit_lass","60","2024-06-04 07:47:46.662221+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148916","result","30","0",,,,,,"De nombreuses morts ont été signalées en Inde, liées aux vagues de chaleur intense, avec des températures supérieures à 45°C. 33 agents électoraux sont morts à cause de la chaleur le dernier jour des élections nationales, le 1er juin, dans l’Uttar Pradesh https://t.co/Ijs1vQuGCx","1797374154318201002","f","f","13",,,,,,,,,,,,,"Un Climat de Changement",,,"2024-06-02 21:06:06+00","1","7","0","https://twitter.com/ClimateOfChange/status/1797374154318201002","1070065813850341377","ClimateOfChange","269","2024-06-04 07:47:47.036294+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148917","result","31","0",,,,,,"@PhillipAdams_1 Climate change 😂😂😂","1796784859425517767","f","f","6",,,,,,,,,,,,,"Yendor",,,"2024-06-01 06:04:27+00","0","0","0","https://twitter.com/yendor67/status/1796784859425517767","93613863","yendor67","86","2024-06-04 07:47:47.415948+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148918","result","32","0",,,,,,"Si ta business peut démontrer le moindre lien avec la météo (sports extérieurs, agro-alimentaire, énergie, name it)   T’as juste à pleurer très fort «CLIMATE CHANGE» pis le gouvernement va sécher tes pleurs avec une subvention.   #LeTrucQueJeDonne","1797219648913416583","f","f","10",,,,,,,,,,,,,"Mike le prophète médiéval",,,"2024-06-02 10:52:09+00","0","1","0","https://twitter.com/JackProphete/status/1797219648913416583","1330527593183973378","JackProphete","518","2024-06-04 07:47:47.79094+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148919","result","33","0",,,,,,"@BohemianAtmosp1 @BlackTomThePyr8 Climate change https://t.co/QRpsVGqWXJ","1796313616972755171","f","f","2","https://pbs.twimg.com/media/GO3JtvdXAAAd8bb.jpg","photo","https://pbs.twimg.com/media/GO3JtvdXAAAd8bb.jpg",,,,,,,,,,"Predominantly Bavarian Phenotype",,,"2024-05-30 22:51:54+00","0","0","0","https://twitter.com/shekelbergoyvey/status/1796313616972755171","1697529031833321472","shekelbergoyvey","18","2024-06-04 07:47:48.236121+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148920","result","34","0",,,,,,"@ClownWorld_ Climate change.","1796074703418691743","f","f","6",,,,,,,,,,,,,"Progressing California",,,"2024-05-30 07:02:33+00","0","0","0","https://twitter.com/ProgressingCali/status/1796074703418691743","1502402134414802947","ProgressingCali","1638","2024-06-04 07:47:48.678205+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148921","result","35","0",,,,,,"Tant que vous êtes satisfaits, nous sommes heureux. Le retour d’une cliente satisfaite de notre ensemble njabott.  #climatique #triselectif #EconomieCirculaire #jeunesse #economiecirculaire #ÉcoResponsable #recyclage #durabilite #sauvonslaplanete #climatechange #planeteverte https://t.co/aVgtwZ69aK","1795447581830467864","f","f","3","https://pbs.twimg.com/media/GOq2Dy_XwAApMGM.jpg","photo","https://pbs.twimg.com/media/GOq2Dy_XwAApMGM.jpg","https://pbs.twimg.com/media/GOq2DzWWAAEPk2v.jpg","photo","https://pbs.twimg.com/media/GOq2DzWWAAEPk2v.jpg","https://pbs.twimg.com/media/GOq2D0wWQAIhACy.jpg","photo","https://pbs.twimg.com/media/GOq2D0wWQAIhACy.jpg",,,,"Recuplast_Officiel",,,"2024-05-28 13:30:35+00","0","1","0","https://twitter.com/Recuplast1/status/1795447581830467864","1199619550796484608","Recuplast1","97","2024-06-04 07:47:49.071156+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148922","result","36","0",,,,,,"@TheChiefNerd Climate change?","1796357590332649901","f","f","9",,,,,,,,,,,,,"Gus Flory",,,"2024-05-31 01:46:38+00","0","0","1","https://twitter.com/GusFlory/status/1796357590332649901","383675007","GusFlory","718","2024-06-04 07:47:49.538971+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148923","result","37","0",,,,,,"Un président  Un exemple à suivre  #climatechange  #senegal #setsetal","1797083695720907061","f","t","2",,,,,,,,,,,,,"SN🇸🇳Vert🍀🌲","https://twitter.com/PR_Diomaye/status/Field","1797020117940703500","2024-06-02 01:51:55+00","0","0","0","https://twitter.com/KandjiAbdou4/status/1797083695720907061","1499442972651409413","KandjiAbdou4","94","2024-06-04 07:47:49.967528+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148924","result","38","0",,,,,,"@GuntherEagleman “Climate” change https://t.co/KT7j6GBWan","1796946442126229803","f","f","2","https://pbs.twimg.com/media/GPAJRATXIAAyBZe.jpg","photo","https://pbs.twimg.com/media/GPAJRATXIAAyBZe.jpg",,,,,,,,,,"Andrea Grace",,,"2024-06-01 16:46:32+00","0","0","1","https://twitter.com/AndreaG92476234/status/1796946442126229803","1555874226472640513","AndreaG92476234","138","2024-06-04 07:47:50.421797+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148925","result","39","0",,,,,,"Le changement climatique a causé en moyenne 26 jours de chaleur extrême supplémentaires à travers le monde au cours des douze derniers mois, selon un rapport du Centre climatique de la Croix-Rouge internationale dévoilé ce mardi https://t.co/3TilRXiFeq","1796786148666155334","f","f","9",,,,,,,,,,,,,"Un Climat de Changement",,,"2024-06-01 06:09:35+00","2","3","0","https://twitter.com/ClimateOfChange/status/1796786148666155334","1070065813850341377","ClimateOfChange","649","2024-06-04 07:47:50.797461+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148926","result","40","0",,,,,,"@catahouligan_ @PB_RHAR Climate change","1795936150651015205","f","f","2",,,,,,,,,,,,,"🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧PureBlood🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿",,,"2024-05-29 21:51:59+00","0","1","0","https://twitter.com/N0r8z/status/1795936150651015205","1519105866049458182","N0r8z","88","2024-06-04 07:47:56.35216+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148927","result","41","5",,,,,,"“climate change” https://t.co/DJh2NIGDxf","1795090982548934725","f","f","103","https://pbs.twimg.com/media/GOlxvAXWkAA42Hs.jpg","photo","https://pbs.twimg.com/media/GOlxvAXWkAA42Hs.jpg",,,,,,,,,,"Flat Earth Zone",,,"2024-05-27 13:53:36+00","4","30","23","https://twitter.com/FlatEarthZone/status/1795090982548934725","631773144","FlatEarthZone","5918","2024-06-04 07:47:56.802358+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148928","result","42","1",,,,,,"@Vigilante2801 Climate change.","1797179932998873425","f","f","6",,,,,,,,,,,,,"SierraSky 🇺🇲",,,"2024-06-02 08:14:20+00","0","0","0","https://twitter.com/DDgmoocher/status/1797179932998873425","1546257134744088577","DDgmoocher","1081","2024-06-04 07:47:57.258388+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148929","result","43","0",,,,,,"@carolvorders @LBC Blame climate change","1797427181049852360","f","f","2",,,,,,,,,,,,,"George Chappo",,,"2024-06-03 00:36:49+00","0","0","0","https://twitter.com/gchappo67/status/1797427181049852360","1629173158711382017","gchappo67","8","2024-06-04 07:47:57.718521+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148930","result","44","0",,,,,,"@Alphafox78 Climate change....","1797459030996332798","f","f","2",,,,,,,,,,,,,"pudintang",,,"2024-06-03 02:43:22+00","0","0","0","https://twitter.com/pudintang1/status/1797459030996332798","1594696000882573312","pudintang1","152","2024-06-04 07:47:58.171497+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148931","result","45","0",,,,,,"@Marbles34 Climate change!!","1796112638293717343","f","f","3",,,,,,,,,,,,,"Cassius",,,"2024-05-30 09:33:17+00","0","0","0","https://twitter.com/NextCassius/status/1796112638293717343","1778553125185396736","NextCassius","204","2024-06-04 07:47:58.599465+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148932","result","46","0",,,,,,"@WinnieSchola @MattWallace888 CLIMATE CHANGE. Lol","1796213365309657489","f","f","1",,,,,,,,,,,,,"marcslugh",,,"2024-05-30 16:13:32+00","0","0","1","https://twitter.com/marcslugh1/status/1796213365309657489","1530218751307698179","marcslugh1","3756","2024-06-04 07:47:59.021663+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148933","result","47","0",,,,,,"@FinalCutTile 💯 climate change 😆","1797449746191360067","f","f","5",,,,,,,,,,,,,"Liberacrat Media™️",,,"2024-06-03 02:06:29+00","0","0","0","https://twitter.com/Liberacrat/status/1797449746191360067","1673822076728139778","Liberacrat","169","2024-06-04 07:47:59.398427+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148934","result","48","0",,,,,,"@1776Diva Climate Change?","1796988211668951422","f","f","6",,,,,,,,,,,,,"Joe Matoratze",,,"2024-06-01 19:32:30+00","0","0","2","https://twitter.com/NoReggin/status/1796988211668951422","1587910024088666116","NoReggin","191","2024-06-04 07:47:59.772205+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148935","result","49","0",,,,,,"@WhiteHouse Climate change 🤣🤣","1797282845062250874","f","f","6",,,,,,,,,,,,,"The Unboxed Mindset.",,,"2024-06-02 15:03:16+00","0","0","0","https://twitter.com/UnboxedMindset/status/1797282845062250874","1780977081460903936","UnboxedMindset","377","2024-06-04 07:48:00.154067+00","https://twitter.com/search?q=climate%20change%20lang%3Afr%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
