id,object,result_position,bookmarks_count,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,content,internal_unique_id,is_retweeted,is_quoted,likes,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,name,original_tweet_url,original_tweet_id,published_at,quote_count,retweet_count,reply_count,tweet_url,user_id,username,views_count,collected_at,input_url
"148860","result","312","0",,,,,,"#GTCartoon: Record-breaking heatwave sounds the alarm on climate change. @_ValiantPanda_ https://t.co/y616d94Onr","1797659515430621559","f","f","20","https://pbs.twimg.com/media/GPKGRRBa8AAivrZ.jpg","photo","https://pbs.twimg.com/media/GPKGRRBa8AAivrZ.jpg",,,,,,,,,,"Global Times",,,"2024-06-03 16:00:02+00","0","2","1","https://twitter.com/globaltimesnews/status/1797659515430621559","49616273","globaltimesnews","4883","2024-06-04 07:35:00.528409+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148861","result","313","4",,,,,,"Once again, BC's Minister of Climate Hysteria @Laurel_BC has hit the nail on the head.  Oil &amp; Gas CEOs are burning our planet.  This is a convenient misdirection away from the people who are actually burning our planet - paid arsonis... I mean... climate change monsters. https://t.co/Doic3tVAe9","1796248919351124442","f","f","339","https://pbs.twimg.com/ext_tw_video_thumb/1796248911180451841/pu/img/DiHILv2aUOCXtdXF.jpg","video","https://video.twimg.com/ext_tw_video/1796248911180451841/pu/vid/avc1/320x320/W3HZMG5ARpG_zckj.mp4?tag=12",,,,,,,,,,"Justin Trudeau's Ego",,,"2024-05-30 18:34:49+00","6","70","31","https://twitter.com/Trudeaus_Ego/status/1796248919351124442","1539947315749916672","Trudeaus_Ego","8586","2024-06-04 07:35:01.011219+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148862","result","314","8",,,,,,"Climate Change is a HOAX  J6 ""insurrection"" is a HOAX  C0VID-19 ""Virus"" is a HOAX  Biden's ""Presidency"" is a HOAX  WE NEED to wake people up to all of the lies the Democrat Party wants us to believe   ARE YOU WITH ME ?","1749420146337394939","f","f","6979",,,,,,,,,,,,,"Marjorie Taylor Greene Press Release (Parody)",,,"2024-01-22 13:14:00+00","84","1660","1966","https://twitter.com/MTGrepp/status/1749420146337394939","1663701168839872512","MTGrepp","81463","2024-06-04 07:35:01.444158+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148863","result","315","1",,,,,,"✨ Young voices are crucial in tackling the challenges of citizen security, climate change &amp; renewable energy.   During #SIDS4, hear from Barbados' Nathaniel Layne about the importance of empowering young people in Small Island Developing States for a brighter, greener tomorrow. https://t.co/ARsGSS5gNZ","1795726772488790247","f","f","46","https://pbs.twimg.com/media/GOrqbrSbAAAjGP8.jpg","video","https://video.twimg.com/amplify_video/1795502703352889344/vid/avc1/480x270/8b6IRNUyep8s7C9g.mp4?tag=14",,,,,,,,,,"UN Development",,,"2024-05-29 08:00:00+00","1","22","2","https://twitter.com/UNDP/status/1795726772488790247","20596281","UNDP","3996","2024-06-04 07:35:01.874025+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148864","result","316","0",,,,,,"Pete Buttigieg said climate change is the cause of violent air turbulence 🤔  Nah. I figured out the real reason! 😃  Who thinks Pete is a clueless ButtSmacking turbulence inciter? 😆 https://t.co/k8hSgMf1kB","1795125988000416194","f","f","105","https://pbs.twimg.com/media/GOmRknYWgAADRqg.jpg","photo","https://pbs.twimg.com/media/GOmRknYWgAADRqg.jpg",,,,,,,,,,"🇺🇸Kelli Kay🇺🇸",,,"2024-05-27 16:12:42+00","3","40","15","https://twitter.com/KelliKayK/status/1795125988000416194","1611418470280740882","KelliKayK","3185","2024-06-04 07:35:02.336298+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148865","result","317","28",,,,,,"We need deep systemic change &amp; unprecedented global adaptation if we’re going to survive the coming decades, yet we’re currently governed by people so corrupt, weak &amp; politically compromised they won’t even stop funding the mass murder of children.","1795888298973339662","f","f","784",,,,,,,,,,,,,"Climate Dad",,,"2024-05-29 18:41:51+00","10","321","33","https://twitter.com/ClimateDad77/status/1795888298973339662","1147865396709593088","ClimateDad77","11566","2024-06-04 07:35:02.852501+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148866","result","318","2",,,,,,"Climate change has been and will always be the ultimate conspiracy theory pushed by democrats. It's nothing more then a money and power grab. The Big Lie. @GavinNewsom @RobBonta @CASpeakerRivas @ilike_mike    https://t.co/h24mwBXYft","1797279846311358565","f","f","78","https://pbs.twimg.com/ext_tw_video_thumb/1797100841435828224/pu/img/nwyZ6z_Gnm23Fis6.jpg","video","https://video.twimg.com/ext_tw_video/1797100841435828224/pu/vid/avc1/320x406/sKWabBsFJMqzIvzO.mp4?tag=12",,,,,,,,,,"Cartel California",,,"2024-06-02 14:51:21+00","3","31","8","https://twitter.com/Cartel_Cal/status/1797279846311358565","1573087373193158656","Cartel_Cal","1280","2024-06-04 07:35:03.260937+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148867","result","319","6662",,,,,,"According to Ethical Skeptic, the great cycle that caused the ancient floods is occurring once more, and it began in 1973.  His research led him to the conclusion that climate change is mainly driven by this natural event, which will cause the Earth's crust to spin like a https://t.co/jrPE3aXlBb","1792539971745648990","f","f","5602","https://pbs.twimg.com/media/GOBShqFXYAARV19.jpg","photo","https://pbs.twimg.com/media/GOBShqFXYAARV19.jpg",,,,,,,,,,"Open Minded Approach",,,"2024-05-20 12:56:47+00","113","1040","405","https://twitter.com/OMApproach/status/1792539971745648990","791620697726615554","OMApproach","1508053","2024-06-04 07:35:10.084141+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148868","result","320","5305",,,,,,"The only action needed to solve climate change is is a carbon tax","1753837756793466975","f","t","38790",,,,,,,,,,,,,"Elon Musk","https://twitter.com/farzyness/status/Field","1753828047009034537","2024-02-03 17:48:00+00","5705","6989","28129","https://twitter.com/elonmusk/status/1753837756793466975","44196397","elonmusk","22813583","2024-06-04 07:35:10.516938+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148869","result","321","0",,,,,,"VIDEO | Here’s what Mahesh Palawat, Vice President, Meteorology And Climate Change at Skymet Weather, said on the weather conditions in Delhi-NCR.  “There is a possibility of a dust storm or thunderstorm on June 1 or June 2, bringing some relief. However, this will be a https://t.co/jAUNFhPJrp","1795641859559109084","f","f","16","https://pbs.twimg.com/ext_tw_video_thumb/1795641763471757312/pu/img/iie2PmBJOsTDcAGY.jpg","video","https://video.twimg.com/ext_tw_video/1795641763471757312/pu/vid/avc1/480x270/RXUY-A9R3hnPKdZJ.mp4?tag=12",,,,,,,,,,"Press Trust of India",,,"2024-05-29 02:22:35+00","1","3","3","https://twitter.com/PTI_News/status/1795641859559109084","245687754","PTI_News","8468","2024-06-04 07:35:10.988519+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148870","result","322","2",,,,,,"Health is the human face of the climate crisis.   @Amref_Worldwide CEO @daktari1 describes climate change's current impact on countries in Africa, including Kenya and Malawi. #WHA77  Tune into the livestream here: https://t.co/6sfQcqVT5i https://t.co/ofGYt4gNvT","1795483331578175824","f","f","29","https://pbs.twimg.com/ext_tw_video_thumb/1795482595104337920/pu/img/h1b_yyNFMuR65ItN.jpg","video","https://video.twimg.com/ext_tw_video/1795482595104337920/pu/vid/avc1/480x270/DY1hbxis7lZyBnar.mp4?tag=12",,,,,,,,,,"The Rockefeller Foundation",,,"2024-05-28 15:52:39+00","0","18","1","https://twitter.com/RockefellerFdn/status/1795483331578175824","119049214","RockefellerFdn","2264","2024-06-04 07:35:11.477519+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148871","result","323","30",,,,,,"Your 'moment of doom' for June 3, 2024 ~ Too late.  ""Humankind faces catastrophic changes in climate patterns, sea level, ocean acidity, public health, and ecosystems...but so far there seems to be virtually no real effort aimed at curbing this disaster."" https://t.co/7xZqT3sFuX","1797607814300651952","f","f","437",,,,,,,,,,,,,"Prof. Eliot Jacobson",,,"2024-06-03 12:34:35+00","6","161","20","https://twitter.com/EliotJacobson/status/1797607814300651952","1234894951575519237","EliotJacobson","9008","2024-06-04 07:35:11.899043+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148872","result","324","114",,,,,,"Meteorologist Jim Dale says climate change deniers should be 'criminalised'.  Russell Quirk: ""You're not only crazy, you are dangerous. Are you even qualified?""  @russellquirk @virtualash https://t.co/l79FL26tvx","1791897434034958800","f","f","2454","https://pbs.twimg.com/media/GN4bmVqWwAAEZlV.jpg","video","https://video.twimg.com/amplify_video/1791896361488490496/vid/avc1/480x270/YZ9kDjSN6Jx39DGw.mp4?tag=14",,,,,,,,,,"Talk",,,"2024-05-18 18:23:34+00","122","655","847","https://twitter.com/TalkTV/status/1791897434034958800","3380282686","TalkTV","174472","2024-06-04 07:35:12.301111+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148873","result","325","81",,,,,,"well it's gotta be either racism or climate change right https://t.co/r8kimosV2m","1754669419530272927","f","f","5718","https://pbs.twimg.com/media/GFnWh0lW0AAOCsd.png","photo","https://pbs.twimg.com/media/GFnWh0lW0AAOCsd.png",,,,,,,,,,"Michael Malice",,,"2024-02-06 00:52:44+00","37","601","277","https://twitter.com/michaelmalice/status/1754669419530272927","44067298","michaelmalice","128929","2024-06-04 07:35:12.727111+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148874","result","326","2",,,,,,"The European Central Bank is set to take the unprecedented step of imposing fines on several lenders for their protracted failure to address the impact of climate change https://t.co/WdJnxJrQQH","1795883279008125191","f","f","11",,,,,,,,,,,,,"Bloomberg Green",,,"2024-05-29 18:21:54+00","1","10","1","https://twitter.com/climate/status/1795883279008125191","783719151684685824","climate","2793","2024-06-04 07:35:13.125343+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148875","result","327","0",,,,,,"The powerful Public Pension funds in liberal states are conservative on climate change   ""In Republican-led states, officials have taken the opposite approach and banned state funds from considering climate change or doing business with asset managers that have ESG-related https://t.co/NZME5stXza","1795792315090407601","f","f","85","https://pbs.twimg.com/media/GOvvkYmXcAAOz2y.jpg","photo","https://pbs.twimg.com/media/GOvvkYmXcAAOz2y.jpg",,,,,,,,,,"Jan Evelyn ✝️📖🌻🤺🇺🇸 AmericaFirst Trump2024",,,"2024-05-29 12:20:26+00","1","134","7","https://twitter.com/JEM_Books/status/1795792315090407601","72064926","JEM_Books","3969","2024-06-04 07:35:13.525121+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148876","result","328","5",,,,,,"The #JuneClimateMeetings launch next week in Bonn, preparing COP29 in November.  The Chairs of the meeting are calling for solid progress to accelerate climate action and achieve the best possible results at #COP29.  Watch the interview with Harry Vreuls and @NabeelMunir 👇 https://t.co/MDkhXCtdqc","1795800068362039627","f","f","177","https://pbs.twimg.com/ext_tw_video_thumb/1795799902158503937/pu/img/xyYwkZj7bexRGMuX.jpg","video","https://video.twimg.com/ext_tw_video/1795799902158503937/pu/vid/avc1/320x320/xGxTCfhRw2Pg2h64.mp4?tag=12",,,,,,,,,,"UN Climate Change",,,"2024-05-29 12:51:15+00","4","90","42","https://twitter.com/UNFCCC/status/1795800068362039627","17463923","UNFCCC","9505","2024-06-04 07:35:14.078272+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
"148877","result","329","10",,,,,,"Chancellor Olaf Scholz called the deadly floods in southern Germany a ""warning"" that climate change is getting worse — just hours before officials announced Germany had fallen behind its greenhouse gas targets. https://t.co/3nZNzbyIlw","1797718293144391862","f","f","104","https://pbs.twimg.com/media/GPLHGxIXMAAtK6j.jpg","video","https://video.twimg.com/amplify_video/1797717835944267776/vid/avc1/320x568/fsmLDmAJOajkHD7b.mp4?tag=14",,,,,,,,,,"DW News",,,"2024-06-03 19:53:35+00","13","59","23","https://twitter.com/dwnews/status/1797718293144391862","6134882","dwnews","12858","2024-06-04 07:35:14.649359+00","https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2024-06-04%20since%3A2024-01-01&src=typed_query&f=top"
